ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
UK15003,UK OFFSHORE NON OPERATED,GBR,Fees,KBOE,0,Not assigned,USD,909622,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
UK15003,UK OFFSHORE NON OPERATED,GBR,Tax,KBOE,0,Not assigned,USD,596370,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
UK15002,UK OFFSHORE OPERATED,GBR,Fees,KBOE,0,Not assigned,USD,910161,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
UK15002,UK OFFSHORE OPERATED,GBR,Tax,KBOE,0,Not assigned,USD,1385824,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15099,SHELL EXPLORATION & PRODUCTION COMPANY,USA,Tax,KBOE,0,Not assigned,USD,1217700,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15099,SHELL GULF OF MEXICO INC.,USA,Tax,KBOE,0,Not assigned,USD,-23578340,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15099,SHELL OFFSHORE INC.,USA,Tax,KBOE,0,Not assigned,USD,-216255520,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15099,SHELL OIL COMPANY,USA,Tax,KBOE,0,Not assigned,USD,-16329792,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
UK15005,WEST OF SHETLAND NON OPERATED,GBR,Fees,KBOE,0,Not assigned,USD,158910,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
IQ15001,WEST QURNA,IRQ,Tax,KBOE,142,Market price,USD,7613250,ROYAL DUTCH SHELL PLC,04366849,Payment in Kind for 142 KBOE valued at market price,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
CN15003,YINGGEHAI,CHN,Bonuses,KBOE,0,Not assigned,USD,250000,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15002,GULF OF MEXICO (WEST),USA,Royalties,KBOE,0,Not assigned,USD,163352599,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15004,GULF OF MEXICO EXPLORATION,USA,Fees,KBOE,0,Not assigned,USD,53429642,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
US15003,GULF OF MEXICO (CENTRAL),USA,Royalties,KBOE,0,Not assigned,USD,315649017,ROYAL DUTCH SHELL PLC,04366849,,Extractive Industry Reporting,2015-12-31,1,,18 Apr 2016
